,Unnamed: 0,lat,lon,timestamp,amenity,name,tags,address
815,3123,49.148527200000004,-122.9371114,2016-12-05T18:32:33.000-08:00,restaurant,boomers sport grill,{},"10388 Nordel Ct, Delta, BC V4G 1J7, Canada"
816,3124,49.187435799999996,-123.1107711,2016-12-05T19:20:01.000-08:00,restaurant,chop steakhouse bar,{'cuisine': 'steak_house'},"10251 St Edwards Dr, Richmond, BC V6X 2M9, Canada"
817,3125,49.2028492,-123.13558570000001,2019-09-13T13:56:59.000-07:00,restaurant,fresh window cafe,"{'addr:housenumber': '1312', 'addr:street': 'Southwest Marine Drive', 'addr:city': 'Vancouver'}","1312 SW Marine Dr, Vancouver, BC V6P 5Z6, Canada"
818,3129,49.1872734,-123.1286192,2017-08-18T02:36:00.000-07:00,restaurant,richmond sushi,"{'wheelchair': 'yes', 'addr:housenumber': '8388', 'website': 'http://topgungroup.com/restaurants/richmond-sushi/', 'phone': '+1-604-207-7799', 'smoking': 'no', 'opening_hours': 'Su-Th 11:30-14:30,17:30-23:00; Fr-Sa 11:30-14:30,17:30-24:00', 'cuisine': 'sushi', 'addr:street': 'Capstan Way', 'addr:unit': '1488'}","8838 Capstan Way, Richmond, BC V6X 4A7, Canada"
819,3130,49.182473,-123.1340904,2018-11-18T16:28:50.000-08:00,restaurant,ninkazu japanese restaurant,"{'addr:housenumber': '4231', 'website': 'http://www3.telus.net/ninkazu/', 'phone': '+1-604-279-0212', 'smoking': 'no', 'opening_hours': 'Su-Sa 11:30-15:00,17:00-24:00', 'cuisine': 'sushi', 'name:en': 'Ninkazu Japanese Restaurant', 'addr:street': 'Hazelbridge Way', 'name:zh': '仁和日本料理'}","165-4231 Hazelbridge Way, Richmond, BC V6X 3L7, Canada"
820,3152,49.1947944,-123.18202190000001,2016-12-19T18:24:22.000-08:00,bar,maple leaf lounge,"{'opening_hours': 'Mo-Su 05:00-23:30', 'name:fr': ""Salon feuille d'érable"", 'name:en': 'Maple Leaf Lounge'}","Sea Island, Richmond, BC V7B 1K7, Canada"
821,3153,49.1944125,-123.1818168,2019-06-22T22:48:02.000-07:00,bar,plaza premium lounge,"{'opening_hours:signed': 'no', 'name:en': 'Plaza Premium Lounge'}","3211 Grant McConachie, Richmond, BC V7B 1K7, Canada"
822,3156,49.1953403,-123.1828912,2019-09-14T05:00:22.000-07:00,cafe,starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'name:en': 'Starbucks', 'takeaway': 'yes', 'brand': 'Starbucks'}","3211 Grant McConachie Way, Richmond, BC V7B 0A4, Canada"
823,3157,49.19556,-123.1832043,2016-12-19T19:12:21.000-08:00,pub,monk's grill,"{'name:en': ""Monk's Grill""}","3211 Grant McConachie Way, Richmond, BC V7B 0A4, Canada"
824,3163,49.1877145,-123.0806283,2016-12-20T01:04:22.000-08:00,restaurant,hashi sushi,"{'cuisine': 'sushi', 'takeaway': 'yes'}","105 Rowan Pl, Richmond, BC V6V 2R3, Canada"
825,3165,49.2638304,-122.766795,2016-12-20T20:50:23.000-08:00,cafe,starbucks,{},"2840 Oxford St, Port Coquitlam, BC V3B 5L7, Canada"
826,3166,49.230531799999994,-122.68924799999999,2016-12-20T20:50:23.000-08:00,restaurant,pad thai restaurant,{'cuisine': 'thai'},"12540 Harris Rd, Pitt Meadows, BC V3Y 2J4, Canada"
827,3167,49.1620011,-122.6659102,2016-12-20T20:50:23.000-08:00,restaurant,moxies bar & grill,{},"8828 201 St, Langley City, BC V2Y 0C8, Canada"
828,3169,49.0475644,-122.3443764,2018-06-20T15:12:30.000-07:00,fast_food,tim hortons drive thru,"{'ref': 'Restaurant #106400', 'phone': '+1-604-853-0085', 'drive_through': 'yes'}","31755 S Fraser Way, Abbotsford, BC V2T 1V2, Canada"
829,3175,49.28010020000001,-122.7997098,2020-01-17T07:58:29.000-08:00,cafe,starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}","2929 Barnet Hwy, Coquitlam, BC V3B 0G2, Canada"
830,3176,49.2788724,-122.79750109999999,2020-01-17T07:58:29.000-08:00,cafe,tim hortons,"{'brand:wikidata': 'Q175106', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'brand:wikipedia': 'en:Tim Hortons'}","2929 Barnet Hwy, Coquitlam, BC V3B 0G2, Canada"
831,3177,49.1345138,-122.3035097,2016-02-25T04:40:36.000-08:00,restaurant,u & i thai,{},"33261 1 Ave, Mission, BC V2V 1G7, Canada"
832,3178,49.1342504,-122.3032426,2019-09-02T22:08:26.000-07:00,restaurant,eleni's greek restaurant,"{'opening_hours': 'Su-Th 11:00-21:30; Fr-Sa 11:00-22:30', 'cuisine': 'greek', 'website': 'https://www.elenisgreekrestaurant.ca/', 'phone': '+1-604-826-4430'}","33262 1 Ave, Mission, BC V2V 1G6, Canada"
833,3179,49.1345119,-122.3040715,2016-02-25T04:40:37.000-08:00,restaurant,akaska,{'cuisine': 'japanese'},"33231 1 Ave, Mission, BC V2V 1G7, Canada"
834,3181,49.3556326,-123.10590330000001,2019-09-13T13:56:58.000-07:00,restaurant,sushi mori,"{'addr:housenumber': '4740', 'addr:street': 'Capilano Road', 'addr:postcode': 'V7R 4K3', 'takeaway': 'yes', 'addr:city': 'North Vancouver'}","4730 Capilano Rd, North Vancouver, BC V7R 4K3, Canada"
835,3185,49.178549600000004,-123.1287621,2018-06-20T15:11:49.000-07:00,restaurant,emperor's kitchen,"{'addr:housenumber': '8511', 'addr:street': 'Alexandra Road', 'phone': '+1-604-279-9997', 'addr:postcode': 'V6X 1C3', 'addr:city': 'Richmond'}","8511 Alexandra Rd, Richmond, BC V6X 1C3, Canada"
836,3186,49.178688,-123.12880729999999,2018-08-22T07:29:08.000-07:00,restaurant,marine bay restaurant,"{'addr:housenumber': '8511', 'addr:street': 'Alexandra Road', 'phone': '+1-604-249-0082', 'addr:postcode': 'V6X 1C3', 'addr:city': 'Richmond'}","8511 Alexandra Rd, Richmond, BC V6X 1C3, Canada"
837,3187,49.1784635,-123.1274605,2018-06-20T15:11:49.000-07:00,restaurant,pho 99 vietnamese noodle house,"{'addr:housenumber': '180-8611', 'addr:street': 'Alexandra Road', 'phone': '+1-604-278-6363', 'addr:postcode': 'V6X 1C3', 'addr:city': 'Richmond'}","8611 Alexandra Rd Unit 160, Richmond, BC V6X 1C3, Canada"
838,3188,49.1784672,-123.13066470000001,2018-06-20T15:11:49.000-07:00,restaurant,mui kee chicken pot,"{'addr:housenumber': '1120-8391', 'addr:street': 'Alexandra Road', 'phone': '+1-604-370-4833', 'addr:postcode': 'V6X 3W5', 'addr:city': 'Richmond'}","1110-8391 Alexandra Rd, Richmond, BC V6X 1C3, Canada"
839,3189,49.178075,-123.1293075,2018-06-20T15:11:49.000-07:00,restaurant,silver tower cafe restaurant,"{'addr:housenumber': '100-8500', 'addr:street': 'Alexandra Road', 'phone': '+1-604-207-1199', 'addr:postcode': 'V6X 1C3', 'addr:city': 'Richmond'}","105-8460 Alexandra Rd, Richmond, BC V6X 3L4, Canada"
840,3190,49.178515000000004,-123.13183149999999,2018-11-18T16:28:51.000-08:00,restaurant,claypot hot pot and bbq,"{'addr:housenumber': '8291', 'phone': '+1-604-284-5181', 'name:en': 'Claypot Hot Pot and BBQ', 'addr:street': 'Alexandra Road', 'addr:postcode': 'V6X 1C3', 'addr:unit': '105', 'addr:city': 'Richmond', 'name:zh': '農場火鍋'}","8291 Alexandra Rd, Richmond, BC V6X 1C3, Canada"
841,3191,49.17897,-123.1320471,2018-06-20T15:11:50.000-07:00,restaurant,amigo restaurant,"{'addr:housenumber': '160-8291', 'addr:street': 'Alexandra Road', 'phone': '+1-604-231-6028', 'addr:postcode': 'V6X 1C3', 'addr:city': 'Richmond'}","8291 Alexandra Rd, Richmond, BC V6X 1C3, Canada"
842,3192,49.178971000000004,-123.13235259999999,2018-06-20T15:11:50.000-07:00,restaurant,max noodle house,"{'addr:housenumber': '185-8291', 'addr:street': 'Alexandra Road', 'phone': '+1-604-231-8141', 'addr:postcode': 'V6X 1C3', 'addr:city': 'Richmond'}","8291 Alexandra Rd, Richmond, BC V6X 1C3, Canada"
843,3193,49.17809260000001,-123.1318267,2019-07-22T17:19:15.000-07:00,restaurant,xiaolongkan hot pot,"{'addr:housenumber': '8320', 'addr:street': 'Alexandra Road', 'phone': '+1-778-222-1888', 'addr:postcode': 'V6X 1C3', 'addr:city': 'Richmond'}","8320 Alexandra Rd, Richmond, BC V6X 1C4, Canada"
844,3194,49.2209906,-123.06604229999999,2018-11-07T06:19:20.000-08:00,restaurant,lim kee restaurant,"{'addr:housenumber': '6943', 'addr:street': 'Victoria Drive', 'phone': '+1-604-321-8006', 'addr:postcode': 'V5P 3Y7', 'addr:city': 'Vancouver'}","6945 Victoria Dr, Vancouver, BC V5P 3Y7, Canada"
845,3195,49.2208148,-123.0656937,2018-06-20T15:11:50.000-07:00,fast_food,paragon pizza,"{'addr:housenumber': '6942', 'addr:street': 'Victoria Drive', 'phone': '+1-604-325-3500', 'addr:postcode': 'V5P 3Y8', 'addr:city': 'Vancouver'}","6942 Victoria Dr, Vancouver, BC V5P 3Y8, Canada"
846,3196,49.2208617,-123.06569569999999,2018-06-20T15:11:50.000-07:00,restaurant,huang's beef noodle,"{'addr:housenumber': '6940', 'addr:street': 'Victoria Drive', 'phone': '+1-604-324-8884', 'addr:postcode': 'V5P 3Y8', 'addr:city': 'Vancouver'}","6940 Victoria Dr, Vancouver, BC V5P 3Y8, Canada"
847,3197,49.2204323,-123.0656741,2018-11-07T06:19:20.000-08:00,restaurant,karakoram restaurant,"{'addr:housenumber': '6990', 'addr:street': 'Victoria Drive', 'phone': '+1-604-737-1000', 'addr:postcode': 'V5P 3Y7', 'addr:city': 'Vancouver'}","6990 Victoria Dr, Vancouver, BC V5P 3Y8, Canada"
848,3204,49.283739600000004,-123.1184966,2016-04-06T00:13:12.000-07:00,bar,prohibition,{},"667 Howe St, Vancouver, BC V6C 2E5, Canada"
849,3208,49.2623856,-123.0570115,2020-05-19T04:51:17.000-07:00,restaurant,subway,"{'addr:housenumber': '2499', 'addr:street': 'Nanaimo Street'}","2499 Nanaimo St, Vancouver, BC V5N 5E5, Canada"
850,3210,49.1808304,-123.13417779999999,2017-07-14T12:45:12.000-07:00,fast_food,敘香園,{'name:en': '敘香園'},"4500 Number 3 Rd, Richmond, BC V6Y 0C2, Canada"
851,3211,49.2334631,-123.03493700000001,2019-09-13T13:57:02.000-07:00,restaurant,peaceful restaurant,"{'addr:housenumber': '3320', 'addr:street': 'Kingsway', 'addr:city': 'Vancouver'}","3320 Kingsway, Vancouver, BC V5R 5L1, Canada"
852,3212,49.2336484,-123.03531090000001,2019-09-13T13:57:02.000-07:00,restaurant,happy day cafe,"{'toilets:wheelchair': 'yes', 'wheelchair': 'yes', 'addr:housenumber': '3312', 'addr:street': 'Kingsway', 'addr:city': 'Vancouver'}","209-3316, Kingsway, Vancouver, BC V5R 5K7, Canada"
853,3214,49.2344888,-123.0361888,2019-09-13T13:57:02.000-07:00,restaurant,beijiang restaurant,"{'addr:housenumber': '3281', 'addr:street': 'Kingsway', 'addr:city': 'Vancouver'}","Westbound Kingsway @ Joyce St, Vancouver, BC V5R 5K4, Canada"
854,3215,49.234077899999996,-123.03537150000001,2019-09-13T13:57:02.000-07:00,restaurant,the captain's boil,"{'addr:housenumber': '3309', 'addr:street': 'Kingsway', 'addr:city': 'Vancouver'}","3309 Kingsway, Vancouver, BC V5R 5K6, Canada"
855,3216,49.2340261,-123.03526370000002,2019-09-13T13:57:02.000-07:00,restaurant,congee noodle king,"{'addr:housenumber': '3313', 'addr:street': 'Kingsway', 'addr:city': 'Vancouver'}","3313 Kingsway, Vancouver, BC V5R 5K6, Canada"
856,3217,49.233308,-123.0338835,2019-09-13T13:57:02.000-07:00,cafe,milk & sugar cafe,"{'addr:housenumber': '3365', 'addr:street': 'Kingsway', 'addr:city': 'Vancouver'}","3365 Kingsway, Vancouver, BC V5R 5K6, Canada"
857,3218,49.2336081,-123.034457,2019-09-13T13:57:02.000-07:00,restaurant,hyoga japanese cuisine,"{'addr:housenumber': '3343', 'addr:street': 'Kingsway', 'addr:city': 'Vancouver'}","3341 Kingsway, Vancouver, BC V5R 5K6, Canada"
858,3220,49.23725220000001,-123.03255829999999,2019-09-13T13:57:02.000-07:00,fast_food,subway,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '5218', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'addr:street': 'Joyce Street', 'takeaway': 'yes', 'brand': 'Subway', 'addr:city': 'Vancouver'}","5218 Joyce St, Vancouver, BC V5R 6C3, Canada"
859,3222,49.2371809,-123.0326238,2019-09-13T13:57:02.000-07:00,restaurant,japanese bistro kammone,"{'addr:housenumber': '5228', 'addr:street': 'Joyce Street', 'addr:city': 'Vancouver'}","5228 Joyce St, Vancouver, BC V5R 6C3, Canada"
860,3224,49.2378821,-123.0325571,2019-09-13T13:57:02.000-07:00,restaurant,joyce jiaozi,"{'addr:housenumber': '5171', 'addr:street': 'Joyce Street', 'addr:city': 'Vancouver'}","5171 Joyce St, Vancouver, BC V5R 4G8, Canada"
861,3225,49.2380309,-123.0322916,2019-09-13T13:57:02.000-07:00,cafe,sunflower bubble tea,"{'addr:housenumber': '5125', 'addr:street': 'Joyce Street', 'addr:city': 'Vancouver'}","5129 Joyce St, Vancouver, BC V5R 4G8, Canada"
862,3230,49.2656756,-123.00441040000001,2019-09-13T13:57:02.000-07:00,fast_food,uncle faith's pizza,"{'addr:housenumber': '2-4465', 'addr:street': 'Skyline Drive', 'addr:city': 'Burnaby'}","4455 Skyline Dr, Burnaby, BC V5C 5Y1, Canada"
863,3231,49.2637503,-123.0242122,2019-09-13T13:57:02.000-07:00,fast_food,subway,"{'cuisine': 'sandwich', 'addr:housenumber': '2323', 'addr:street': 'Boundary Road', 'addr:city': 'Vancouver'}","2323 Boundary Rd, Vancouver, BC V5M 4V8, Canada"
864,3233,49.2544329,-123.02043379999999,2019-09-13T13:57:02.000-07:00,restaurant,agra tandoori restaurant,"{'addr:housenumber': '3790', 'addr:street': 'Canada Way', 'addr:city': 'Burnaby'}","3790 Canada Way, Burnaby, BC V5G 1G4, Canada"
865,3234,49.2544364,-123.020646,2019-09-13T13:57:02.000-07:00,restaurant,argo greek,"{'addr:housenumber': '108-3790', 'addr:street': 'Canada Way', 'addr:city': 'Burnaby'}","3790 Canada Way, Burnaby, BC V5G 1G4, Canada"
866,3235,49.2545259,-123.02132040000001,2019-10-29T17:29:00.000-07:00,fast_food,subway,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '101-3790', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'addr:street': 'Canada Way', 'takeaway': 'yes', 'brand': 'Subway', 'addr:city': 'Burnaby'}","3752 Canada Way, Burnaby, BC V5G 1G4, Canada"
867,3237,49.291031700000005,-123.13452140000001,2019-09-13T13:57:02.000-07:00,restaurant,flower & horse in spring,"{'addr:housenumber': '1741', 'addr:street': 'Robson Street', 'addr:city': 'Vancouver'}","1743 Robson St, Vancouver, BC V6G 1E1, Canada"
868,3239,49.291575200000004,-123.1350632,2019-09-13T13:57:02.000-07:00,restaurant,kintaro ramen,"{'addr:housenumber': '788', 'addr:street': 'Denman Street', 'addr:postcode': 'V6G 1C9', 'addr:city': 'Vancouver'}","792 Denman St, Vancouver, BC V6G 1C9, Canada"
869,3240,49.290869,-123.13617260000001,2019-09-13T13:57:02.000-07:00,restaurant,gon's izakaya,"{'addr:housenumber': '854', 'addr:street': 'Denman Street', 'addr:city': 'Vancouver'}","854 Denman St, Vancouver, BC V6G 2L8, Canada"
870,3241,49.290920799999995,-123.1365182,2019-09-13T13:57:02.000-07:00,cafe,milano coffee roasters,"{'addr:housenumber': '849', 'addr:street': 'Denman Street', 'addr:city': 'Vancouver'}","849 Denman St, Vancouver, BC V6G 2L9, Canada"
871,3242,49.290966299999994,-123.1364555,2019-09-13T13:57:02.000-07:00,restaurant,ma dang goul,"{'addr:housenumber': '847', 'addr:street': 'Denman Street', 'addr:city': 'Vancouver'}","847 Denman St, Vancouver, BC V6G 2L7, Canada"
872,3243,49.2911594,-123.1361591,2019-09-13T13:57:02.000-07:00,restaurant,zakkushi,"{'addr:housenumber': '823', 'addr:street': 'Denman Street', 'addr:city': 'Vancouver'}","825 Denman St, Vancouver, BC V6G 2L7, Canada"
873,3244,49.291320899999995,-123.135935,2019-09-13T13:57:02.000-07:00,cafe,breka bakery & cafe,"{'addr:housenumber': '821', 'addr:street': 'Denman Street', 'addr:city': 'Vancouver'}","817 Denman St, Vancouver, BC V6G 2L7, Canada"
874,3245,49.2914,-123.1357879,2019-09-13T13:57:02.000-07:00,restaurant,ukrainian village restaurant,"{'addr:housenumber': '815', 'addr:street': 'Denman Street', 'addr:city': 'Vancouver'}","815 Denman St, Vancouver, BC V6G 2L7, Canada"
875,3246,49.2869563,-123.1419736,2019-09-13T13:57:02.000-07:00,restaurant,the blind sparrow,"{'addr:housenumber': '1210', 'addr:street': 'Denman Street', 'addr:city': 'Vancouver'}","1210 Denman St, Vancouver, BC V6G 2N2, Canada"
876,3247,49.2922345,-123.13467140000002,2019-09-13T13:57:02.000-07:00,restaurant,ciao bella restaurant,"{'addr:housenumber': '703', 'addr:street': 'Denman Street', 'addr:city': 'Vancouver'}","705 Denman St, Vancouver, BC V6G 2L6, Canada"
877,3248,49.2902367,-123.13757350000002,2019-09-13T13:57:02.000-07:00,cafe,blenz coffee,"{'addr:housenumber': '935', 'addr:street': 'Denman Street', 'addr:city': 'Vancouver'}","935 Denman St, Vancouver, BC V6G 2L9, Canada"
878,3249,49.290418599999995,-123.13727779999999,2019-09-13T13:57:02.000-07:00,cafe,hui lau shan,"{'addr:housenumber': '907', 'addr:street': 'Denman Street', 'addr:city': 'Vancouver'}","907 Denman St, Vancouver, BC V6G 2L9, Canada"
879,3250,49.29062570000001,-123.1369719,2019-09-13T13:57:02.000-07:00,restaurant,damso restaurant,"{'addr:housenumber': '867', 'addr:street': 'Denman Street', 'addr:city': 'Vancouver'}","867 Denman St, Vancouver, BC V6G 2L9, Canada"
880,3251,49.2907765,-123.13673840000001,2019-09-13T13:57:02.000-07:00,restaurant,khaghan restaurant,"{'addr:housenumber': '851', 'addr:street': 'Denman Street', 'addr:city': 'Vancouver'}","851 Denman St, Vancouver, BC V6G 2L8, Canada"
881,3252,49.2838137,-123.10660990000001,2017-12-21T08:56:39.000-08:00,restaurant,the flying pig gastown,{},"131 Water St, Vancouver, BC V6B 1A7, Canada"
882,3253,49.30999979999999,-123.08204070000001,2017-12-21T10:17:23.000-08:00,restaurant,the fried chicken works korean,{'cuisine': 'korean'},"144-123 Carrie Cates Ct, North Vancouver, BC V7M 3K7, Canada"
883,3254,49.310075299999994,-123.0825195,2018-10-26T20:30:55.000-07:00,bar,green leaf brewing,"{'addr:housenumber': '123', 'website': 'http://www.greenleafbrew.com/', 'shop': 'alcohol', 'phone': '+1-604-984-8409', 'opening_hours': 'Mo-Th 11:00-22:00; Fr-Sa 11:00-23:00; Su 11:00-21:00', 'outdoor_seating': 'yes', 'addr:street': 'Carrie Cates Court', 'addr:postcode': 'V7M 3K7', 'addr:unit': '108', 'addr:city': 'North Vancouver'}","Lonsdale Quay Market, 108-123 Carrie Cates Ct, North Vancouver, BC V7M 3K7, Canada"
884,3255,49.312149,-123.07703590000001,2017-12-21T11:01:53.000-08:00,restaurant,maru korean bistro,"{'name:ko': '마루', 'cuisine': 'korean'}","123 2nd St E, North Vancouver, BC V7L 1C2, Canada"
885,3256,49.3118497,-123.07648470000001,2017-12-21T11:01:54.000-08:00,restaurant,south castle korean restaurant,"{'name:ko': '남한산성 순대', 'cuisine': 'korean'}","141 2nd St E, North Vancouver, BC V7L 1C2, Canada"
886,3257,49.283145899999994,-123.10303600000002,2017-12-21T11:01:54.000-08:00,restaurant,rodney's oyster house,{},"52A Powell St, Vancouver, BC V6A 1E7, Canada"
887,3258,49.2888741,-123.13173,2017-12-21T12:14:26.000-08:00,restaurant,sura korean,{'cuisine': 'korean'},"1518 Robson St, Vancouver, BC V6G 1C3, Canada"
888,3259,49.2899063,-123.1333084,2017-12-21T12:14:27.000-08:00,restaurant,hongdae pocha korean,{'cuisine': 'korean'},"1660 Robson St, Vancouver, BC V6G 1C7, Canada"
889,3265,49.3057089,-123.0178078,2017-12-26T06:02:48.000-08:00,restaurant,buddha-full,{},"2151 Front St, North Vancouver, BC V7H 1A3, Canada"
890,3267,49.2833353,-123.11743359999998,2019-11-25T23:13:55.000-08:00,fast_food,opa! of greece,"{'cuisine': 'greek', 'drive_through': 'no', 'addr:city': 'Vancouver'}","701 W Georgia St, Vancouver, BC V7Y 1G5, Canada"
891,3268,49.2246333,-122.9883605,2019-09-13T13:57:03.000-07:00,cafe,chatime,"{'brand:wikidata': 'Q16829306', 'brand:en': 'Chatime', 'brand:wikipedia': 'en:Chatime', 'cuisine': 'bubble_tea', 'takeaway': 'yes', 'addr:city': 'Burnaby', 'addr:housenumber': '5216', 'name:en': 'Chatime', 'addr:street': 'Kingsway', 'brand:zh': '日出茶太', 'brand': 'Chatime', 'name:zh': '日出茶太'}","5216 Kingsway, Burnaby, BC V5H 3P4, Canada"
892,3269,49.261624,-123.13806799999999,2014-01-23T03:19:22.000-08:00,restaurant,vij's,"{'cuisine': 'indian', 'addr:housenumber': '1480', 'addr:street': 'West 11th Avenue'}","1480 W 11th Ave, Vancouver, BC V6K 2L7, Canada"
893,3270,49.2634412,-123.1399645,2020-02-24T22:48:39.000-08:00,restaurant,liquids + solids,"{'opening_hours': 'Mo-Fr 07:00-07:00; Sa 10:00-07:00; Su 10:00-07:00', 'addr:housenumber': '1550', 'addr:street': 'West Broadway', 'addr:city': 'Vancouver'}","1550 W Broadway, Vancouver, BC V6J 5K9, Canada"
894,3281,49.230810600000005,-123.09080829999999,2019-04-05T08:40:30.000-07:00,fast_food,little caesars,"{'brand:wikidata': 'Q1393809', 'addr:housenumber': '5927', 'website': 'https://littlecaesars.ca/', 'brand:wikipedia': 'en:Little Caesars', 'cuisine': 'pizza', 'addr:street': 'Fraser Street', 'brand': 'Little Caesars'}","5919 Fraser St, Vancouver, BC V5W 2Z6, Canada"
895,3282,49.2374083,-122.8703331,2013-07-29T17:57:20.000-07:00,pub,woody's on brunette,"{'addr:housenumber': '935', 'addr:street': 'Brunette Avenue', 'addr:postcode': 'V3K 1C8'}","300 - 906 Roderick Ave, Coquitlam, BC V3K 1R1, Canada"
896,3284,49.2335124,-122.86245420000002,2019-04-01T19:47:21.000-07:00,fast_food,mcdonald's,"{'brand:wikidata': 'Q38076', 'cuisine': 'burger', 'website': 'http://www.mcdonalds.ca/', 'brand': ""McDonald's"", 'brand:wikipedia': ""en:McDonald's""}","1095 Woolridge St, Coquitlam, BC V3K 7A9, Canada"
