,lat,lon,timestamp,amenity,name,tags
2712,49.1863136,-122.8480116,2019-08-29T19:49:18.000-07:00,fast_food,potato corner,"{'takeaway': 'yes', 'start_date': '2020'}"
2719,49.2186352,-122.9554239,2017-03-20T15:56:12.000-07:00,bar,menchies frozen yoghurt,{'name:en': 'Menchies Frozen Yoghurt'}
2721,49.1886831,-122.802172,2019-08-23T11:23:31.000-07:00,fast_food,chipotle,"{'brand:wikidata': 'Q465751', 'official_name': 'Chipotle Mexican Grill', 'brand:wikipedia': 'en:Chipotle Mexican Grill', 'cuisine': 'mexican', 'name:en': 'Chipotle', 'takeaway': 'yes', 'brand': 'Chipotle'}"
2729,49.1898931,-122.8035637,2017-03-21T05:02:55.000-07:00,restaurant,togo sushi,{'name:en': 'Togo Sushi'}
2740,49.1900326,-122.8023914,2019-08-23T11:23:31.000-07:00,fast_food,subway,"{'brand:wikidata': 'Q244457', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'name:en': 'Subway', 'takeaway': 'yes', 'brand': 'Subway'}"
2744,49.1885348,-122.8021256,2017-03-21T05:01:28.000-07:00,restaurant,famoso napolitan pizzeria,{'name:en': 'Famoso Napolitan Pizzeria'}
2745,49.1886303,-122.802229,2017-03-21T05:01:29.000-07:00,restaurant,milestones,{'name:en': 'Milestones'}
2754,49.1897831,-122.8037265,2017-03-21T05:02:33.000-07:00,bar,cinnzeo,{'name:en': 'Cinnzeo'}
2755,49.1898322,-122.8037274,2017-03-21T05:02:34.000-07:00,bar,kernels,{'name:en': 'Kernels'}
2759,49.1898931,-122.8036469,2017-03-21T05:02:53.000-07:00,bar,cupcakes,{'name:en': 'Cupcakes'}
2760,49.1898769,-122.8034853,2017-03-21T05:02:56.000-07:00,bar,jugo juice,{'name:en': 'Jugo Juice'}
2764,49.1896522,-122.8033776,2019-10-29T18:02:14.000-07:00,cafe,starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'name:en': 'Starbucks', 'takeaway': 'yes', 'brand': 'Starbucks'}"
2771,49.1896519,-122.8034639,2017-03-21T05:05:33.000-07:00,bar,yogen fruz,{'name:en': 'Yogen Fruz'}
2782,49.228639,-123.0046611,2018-04-21T17:31:19.000-07:00,restaurant,kowloon,"{'addr:housenumber': '1020', 'name:en': 'Kowloon'}"
2819,49.035414,-122.2663773,2019-09-02T22:08:26.000-07:00,restaurant,cactus club cafe,"{'opening_hours': 'Su-Th 11:00-00:00; Fr-Sa 11:00-01:00', 'website': 'https://www.cactusclubcafe.com/location/abbotsford', 'outdoor_seating': 'yes', 'phone': '+1-604-852-2582', 'addr:unit': 'B'}"
2821,49.2811945,-123.0125396,2016-03-01T16:57:22.000-08:00,fast_food,subway,{'cuisine': 'sandwich'}
2822,49.0519086,-122.3094082,2016-03-02T06:58:16.000-08:00,fast_food,mcdonald's drive-thru,"{'opening_hours': '24/7', 'cuisine': 'burger', 'website': 'http://www.mcdonalds.ca', 'drive_through': 'yes'}"
2824,49.2291967,-123.0010751,2017-04-08T16:14:13.000-07:00,restaurant,green basil thai,"{'wheelchair': 'yes', 'addr:housenumber': '4623', 'website': 'http://www.greenbasilthai.com/', 'phone': '+1-604-439-1919', 'cuisine': 'thai', 'outdoor_seating': 'no', 'addr:street': 'Kingsway'}"
2825,49.269267,-123.138821,2019-03-22T02:47:37.000-07:00,restaurant,afghan horsemen restaurant,"{'addr:housenumber': '1833', 'website': 'https://afghanhorsemen.com/', 'phone': '+1-604-873-5923', 'opening_hours': 'Su-Th 17:00-22:00; Fr-Sa 17:00-23:00', 'cuisine': 'arab', 'name:en': 'Afghan Horsemen Restaurant', 'addr:street': 'Anderson Street'}"
2830,49.0450223,-122.6684393,2017-04-10T03:29:27.000-07:00,pub,the artful dodger pub,{}
2837,49.0390323,-122.3107782,2018-02-04T00:46:29.000-08:00,cafe,fireside café,"{'opening_hours': '08:30-15:00', 'website': 'https://mennoplace.ca/fireside-cafe', 'phone': '+1-604-859-7631x283', 'url': 'http://firesidecafe.ca'}"
2839,49.2733114,-123.008943,2017-05-08T05:27:50.000-07:00,cafe,enzo's café,"{'cuisine': 'italian', 'addr:housenumber': '1205', 'addr:street': 'Madison Avenue', 'level': '0', 'addr:postcode': 'V5C 6R9'}"
2850,49.2764454,-123.1195159,2019-09-23T15:35:32.000-07:00,restaurant,tacofino,"{'payment:credit_cards': 'yes', 'cuisine': 'mexican', 'addr:postcode': 'V6B 5P9', 'addr:city': 'Vancouver', 'addr:housenumber': '1025', 'phone': '+1-778-379-8226', 'drive_through': 'no', 'opening_hours': 'Su-Th 11:00-22:00, Fr,Sa 11:00-24:00', 'name:en': 'Tacofino', 'outdoor_seating': 'yes', 'addr:street': 'Mainland Street', 'payment:debit_cards': 'yes', 'email': 'yaletown@tacofino.com'}"
2851,49.2763998,-123.1196013,2019-09-18T23:00:49.000-07:00,restaurant,west oak,"{'addr:housenumber': '1035', 'opening_hours': 'Mo-We 11:30-24:00, Th 11:30-01:00, Fr 11:30-02:00, Sa 10:30-02:00, Su 10:30-24:00', 'name:en': 'West Oak', 'addr:street': 'Mainland Street', 'happy_hours': '15:00-18:00', 'addr:city': 'Vancouver'}"
2853,49.2760414,-123.1196355,2019-11-24T03:22:59.000-08:00,cafe,chasers,"{'addr:housenumber': '1026', 'name:en': 'Chasers', 'addr:street': 'Mainland Street', 'addr:city': 'Vancouver'}"
2854,49.2759204,-123.1203048,2019-11-24T03:22:59.000-08:00,restaurant,wild tale,"{'opening_hours': 'Mo-Sa 11:00-24:00, Su 11:00-23:00', 'addr:housenumber': '1079', 'name:en': 'Wild Tale', 'addr:street': 'Mainland Street', 'addr:city': 'Vancouver'}"
2855,49.2756829,-123.120168,2019-11-14T19:20:32.000-08:00,cafe,lime & moon pie company,"{'addr:housenumber': '1066', 'name:en': 'Lime & Moon Pie Company', 'addr:street': 'Mainland Street', 'addr:city': 'Vancouver'}"
2856,49.1264777,-122.8450819,2017-05-09T04:00:53.000-07:00,restaurant,pizza,{'cuisine': 'pizza'}
2857,49.278575,-123.1141123,2017-12-26T10:04:49.000-08:00,restaurant,fanny bay oyster bar,"{'addr:housenumber': '762', 'addr:street': 'Cambie Street'}"
2859,49.2762885,-123.1197566,2019-11-24T03:22:59.000-08:00,restaurant,the greek by anatoli,"{'opening_hours': 'Mo-Fr 11:30-22:00+; Sa,Su 14:00-22:00+', 'name:en': 'The Greek by Anatoli', 'addr:street': 'Mainland Street', 'addr:city': 'Vancouver'}"
2861,49.2764887,-123.1189668,2019-08-29T17:37:11.000-07:00,fast_food,subway,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '1000', 'brand:wikipedia': 'en:Subway (restaurant)', 'opening_hours': '24/7', 'cuisine': 'sandwich', 'name:en': 'Subway', 'addr:street': 'Mainland Street', 'takeaway': 'yes', 'brand': 'Subway'}"
2863,49.2764101,-123.1190813,2019-09-13T13:57:00.000-07:00,cafe,coffee house,"{'addr:housenumber': '1002', 'name:en': 'Coffee House', 'addr:street': 'Mainland Street', 'addr:city': 'Vancouver'}"
2867,49.1924274,-123.0910446,2010-02-09T21:07:39.000-08:00,fast_food,triple o's,{'cuisine': 'regional'}
2884,49.2590457,-123.1389288,2019-02-17T04:50:34.000-08:00,restaurant,kyo korean bbq & sushi house,"{'addr:housenumber': '2993', 'phone': '+1-604-739-8868', 'opening_hours': 'Mo-Su 11:00-23:00', 'cuisine': 'japanese;korean;asian', 'name:en': 'KYO Korean BBQ & Sushi house', 'addr:street': 'Granville Street', 'addr:postcode': 'V6H 3J6'}"
2885,49.2898003,-123.1168924,2019-11-11T23:55:54.000-08:00,pub,tap & barrel,"{'website': 'http://tapandbarrel.com', 'payment:credit_cards': 'yes', 'diet:gluten_free': 'yes', 'addr:postcode': 'V6C 0C3', 'addr:unit': '76', 'addr:city': 'Vancouver', 'addr:housenumber': '1055', 'phone': '+1-604-235-9827', 'smoking': 'no', 'brewery': 'yes', 'outdoor_seating': 'yes', 'addr:street': 'Canada Place', 'payment:debit_cards': 'yes', 'email': 'convention@tapandbarrel.com'}"
2886,49.1776337,-123.1238515,2019-09-13T13:57:03.000-07:00,restaurant,the canadian brewhouse & grill,"{'addr:housenumber': '1305-4755', 'addr:street': 'McClelland Road', 'addr:city': 'Richmond'}"
2887,49.1775615,-123.1222328,2020-04-17T21:26:32.000-07:00,fast_food,subway,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '1530-4777', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'addr:street': 'McClelland Road', 'takeaway': 'yes', 'brand': 'Subway', 'addr:city': 'Richmond'}"
2888,49.1784334,-123.121667,2020-04-17T21:26:32.000-07:00,restaurant,nando's,"{'brand:wikidata': 'Q3472954', 'addr:housenumber': '4711', 'brand:wikipedia': ""en:Nando's"", 'cuisine': 'chicken;portuguese', 'addr:street': 'McClelland Road', 'brand': ""Nando's"", 'addr:city': 'Richmond'}"
2889,49.1786828,-123.1216457,2019-09-13T13:57:03.000-07:00,restaurant,z&y shanghai cuisine,"{'addr:housenumber': '1010-4711', 'addr:street': 'McClelland Road', 'addr:city': 'Richmond'}"
2890,49.1786715,-123.1210797,2020-04-17T21:26:32.000-07:00,restaurant,simmer huang,{}
2891,49.1784718,-123.121091,2020-04-17T21:26:32.000-07:00,fast_food,freshslice,"{'addr:housenumber': '1720-4700', 'addr:street': 'McClelland Road', 'addr:city': 'Richmond'}"
2892,49.1783944,-123.1210954,2020-04-17T21:26:32.000-07:00,fast_food,fatburger,"{'addr:housenumber': '1725-4700', 'addr:street': 'McClelland Road', 'addr:city': 'Richmond'}"
2893,49.1781724,-123.1211081,2020-04-17T21:26:32.000-07:00,fast_food,burger king,"{'brand:wikidata': 'Q177054', 'addr:housenumber': '1805-4720', 'brand:wikipedia': 'en:Burger King', 'cuisine': 'burger', 'addr:street': 'McClelland Road', 'takeaway': 'yes', 'brand': 'Burger King', 'addr:city': 'Richmond'}"
2894,49.1780512,-123.121115,2020-04-17T21:26:32.000-07:00,cafe,t-go tea,"{'addr:housenumber': '1810-4720', 'addr:street': 'McClelland Road', 'addr:city': 'Richmond'}"
2895,49.1776145,-123.1211398,2020-04-17T21:26:32.000-07:00,cafe,starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '1845-4720', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'addr:street': 'McClelland Road', 'takeaway': 'yes', 'brand': 'Starbucks', 'addr:city': 'Richmond'}"
2896,49.177747600000004,-123.1211322,2020-04-17T21:26:32.000-07:00,restaurant,bánh mì très bon,"{'addr:housenumber': '1840-4720', 'addr:street': 'McClelland Road', 'addr:city': 'Richmond'}"
2897,49.178038,-123.1217667,2020-04-17T21:26:32.000-07:00,restaurant,pepper lunch,"{'addr:housenumber': '1625-4791', 'addr:street': 'McClelland Road', 'addr:city': 'Richmond'}"
2898,49.1777979,-123.1217606,2020-04-17T21:26:32.000-07:00,restaurant,thai son restaurant,"{'addr:housenumber': '1615-4791', 'addr:street': 'McClelland Road', 'addr:city': 'Richmond'}"
2900,49.1779354,-123.1253742,2019-09-13T13:57:03.000-07:00,restaurant,tsukiji japanese restaurant,"{'addr:housenumber': '130-4751', 'addr:street': 'Garden City Road', 'addr:city': 'Richmond'}"
2901,49.1703624,-123.1323842,2019-09-13T13:57:03.000-07:00,restaurant,kingspark steak house,"{'addr:housenumber': '180-8291', 'addr:street': 'Westminster Highway', 'addr:city': 'Richmond'}"
2902,49.1705561,-123.1323956,2019-09-13T13:57:03.000-07:00,restaurant,chuan bbq restaurant,"{'addr:housenumber': '130-8291', 'addr:street': 'Westminster Highway', 'addr:city': 'Richmond'}"
2903,49.1707296,-123.1324027,2019-09-13T13:57:03.000-07:00,restaurant,dharma garden vietnamese vegetarian cuisine,"{'addr:housenumber': '110-8291', 'addr:street': 'Westminster Highway', 'addr:city': 'Richmond'}"
2904,49.1704519,-123.1329301,2019-10-09T04:25:49.000-07:00,restaurant,beijing hot pot,"{'addr:housenumber': '60-8251', 'addr:street': 'Westminster Highway', 'addr:city': 'Richmond'}"
2905,49.1706579,-123.133061,2019-09-13T13:57:03.000-07:00,restaurant,banzai sushi house,"{'addr:housenumber': '40-8251', 'addr:street': 'Westminster Highway', 'addr:city': 'Richmond'}"
2906,49.1705547,-123.133066,2019-09-13T13:57:03.000-07:00,restaurant,tsim chai noodles,"{'addr:housenumber': '50-8251', 'addr:street': 'Westminster Highway', 'addr:city': 'Richmond'}"
2907,49.1707529,-123.1334818,2019-09-13T13:57:03.000-07:00,restaurant,samsoonie noodle & rice,"{'addr:housenumber': '140-8211', 'addr:street': 'Westminster Highway', 'addr:city': 'Richmond'}"
2908,49.1708683,-123.134169,2019-09-13T13:57:03.000-07:00,restaurant,enjoy cafe 1+1,"{'addr:housenumber': '8171', 'addr:street': 'Westminster Highway', 'addr:city': 'Richmond'}"
2910,49.1699868,-123.1343716,2019-09-13T13:57:03.000-07:00,restaurant,green lemongrass,"{'addr:housenumber': '8180', 'addr:street': 'Westminster Highway', 'addr:city': 'Richmond'}"
2911,49.1693511,-123.136217,2019-09-13T13:57:03.000-07:00,cafe,gong cha,"{'addr:housenumber': '130-6068', 'addr:street': 'No. 3 Road', 'addr:city': 'Richmond'}"
2913,49.1710207,-123.139394,2019-09-13T13:57:03.000-07:00,restaurant,mui garden,"{'addr:housenumber': '5960', 'addr:street': 'Minoru Boulevard', 'addr:city': 'Richmond'}"
2915,49.1805031,-123.1360938,2019-09-13T13:57:03.000-07:00,restaurant,chef tony seafood restaurant,"{'addr:housenumber': '101-4600', 'addr:street': 'No. 3 Road', 'addr:city': 'Richmond'}"
2916,49.1802486,-123.1340092,2019-09-13T13:57:03.000-07:00,restaurant,gang nam korean bbq,"{'addr:housenumber': '2065-4580', 'addr:street': 'No. 3 Road', 'addr:city': 'Richmond'}"
2917,49.1803127,-123.1343597,2019-09-13T13:57:03.000-07:00,restaurant,papa goose rice noodle restaurant,"{'addr:housenumber': '2085-4580', 'addr:street': 'No. 3 Road', 'addr:city': 'Richmond'}"
2918,49.1812101,-123.1370111,2019-09-13T13:57:03.000-07:00,bar,millennium karaoke,"{'addr:housenumber': '201-4451', 'addr:street': 'No. 3 Road', 'addr:city': 'Richmond'}"
2919,49.1880549,-123.1310731,2019-09-13T13:57:03.000-07:00,restaurant,china house seafood restaurant,"{'addr:housenumber': '1008-8300', 'addr:street': 'Capstan Way', 'addr:city': 'Richmond'}"
2920,49.1872375,-123.1318808,2019-09-13T13:57:03.000-07:00,restaurant,geng shi ji,"{'addr:housenumber': '1221-8338', 'addr:street': 'Capstan Way', 'addr:city': 'Richmond'}"
2921,49.1872412,-123.1316835,2019-07-17T18:32:17.000-07:00,restaurant,deer garden signatures,"{'addr:housenumber': '8338', 'website': 'http://deergarden.ca/', 'phone': '+1-604-278-3779', 'smoking': 'no', 'opening_hours': 'Mo-Su 11:00-23:00', 'cuisine': 'chinese', 'addr:street': 'Capstan Way', 'addr:unit': '1213', 'addr:city': 'Richmond'}"
2922,49.1874924,-123.1286285,2019-09-13T13:57:03.000-07:00,restaurant,cantonese bbq,"{'addr:housenumber': '1438-8838', 'addr:street': 'Capstan Way', 'addr:city': 'Richmond'}"
2923,49.187245,-123.1288505,2019-09-13T13:57:03.000-07:00,restaurant,yah-yah-ya,"{'addr:housenumber': '1423-8388', 'addr:street': 'Capstan Way', 'addr:city': 'Richmond'}"
2924,49.187642,-123.1299106,2019-09-13T13:57:03.000-07:00,cafe,janice cake shop,"{'addr:housenumber': '8328', 'addr:street': 'Capstan Way', 'addr:unit': '1106', 'addr:city': 'Richmond'}"
2925,49.1877519,-123.1304362,2019-09-13T13:57:03.000-07:00,restaurant,meet fresh,"{'opening_hours': 'Mo-Su 12:00-00:00', 'addr:housenumber': '8328', 'addr:street': 'Capstan Way', 'addr:unit': '1136', 'addr:city': 'Richmond'}"
2926,49.1877413,-123.1299389,2020-06-01T02:56:36.000-07:00,restaurant,pho 37,"{'addr:housenumber': '1101-8328', 'addr:street': 'Capstan Way', 'takeaway': 'yes', 'addr:city': 'Richmond'}"
2928,49.1742544,-123.1490557,2019-09-13T13:57:03.000-07:00,restaurant,fortune terrace chinese cuisine,"{'addr:housenumber': '130-6200', 'addr:street': 'River Road', 'addr:city': 'Richmond'}"
2930,49.1690148,-123.1339371,2019-09-13T13:57:03.000-07:00,restaurant,newton beef noodle,"{'addr:housenumber': '150-8191', 'addr:street': 'Saba Road', 'addr:city': 'Richmond'}"
2931,49.1689882,-123.1352584,2019-10-29T03:23:55.000-07:00,restaurant,chengdu noodle house,"{'addr:housenumber': '130-8033', 'addr:street': 'Saba Road', 'addr:city': 'Richmond'}"
2932,49.1687064,-123.1355348,2019-09-13T13:57:03.000-07:00,fast_food,freshslice pizza,"{'addr:housenumber': '120-8010', 'addr:street': 'Saba Road', 'addr:city': 'Richmond'}"
2934,49.1682414,-123.1392128,2018-01-24T05:29:46.000-08:00,restaurant,pearl castle cafe,{}
2938,49.2790349,-123.1235947,2017-09-15T20:53:37.000-07:00,bar,johnnie fox's,{'cuisine': 'irish'}
2945,49.3277823,-123.139609,2019-06-08T20:08:26.000-07:00,fast_food,chipotle,"{'brand:wikidata': 'Q465751', 'official_name': 'Chipotle Mexican Grill', 'brand:wikipedia': 'en:Chipotle Mexican Grill', 'drive_through': 'no', 'opening_hours': '10:45-10:00', 'cuisine': 'mexican', 'outdoor_seating': 'yes', 'takeaway': 'yes', 'brand': 'Chipotle'}"
2946,49.3262061,-123.1361153,2019-10-29T17:29:30.000-07:00,fast_food,five guys,"{'brand:wikidata': 'Q1131810', 'official_name': 'Five Guys Burgers and Fries', 'wheelchair': 'yes', 'addr:housenumber': '728', 'level': '0', 'brand:wikipedia': 'en:Five Guys', 'cuisine': 'burger', 'outdoor_seating': 'yes', 'addr:street': 'Main Street', 'takeaway': 'yes', 'brand': 'Five Guys'}"
2948,49.1909246,-122.8908844,2016-11-26T20:27:08.000-08:00,fast_food,burger king,"{'cuisine': 'burger', 'drive_through': 'yes'}"
2949,49.1909164,-122.8910492,2016-11-26T20:27:09.000-08:00,fast_food,quiznos sub,{'cuisine': 'sandwich'}
2956,49.0530329,-122.3170562,2018-06-20T15:12:25.000-07:00,restaurant,denny's,"{'opening_hours': '24/7', 'cuisine': 'american', 'website': 'https://m.facebook.com/Dennys-103614253112369', 'phone': '+1-604-853-3669', 'level': '0'}"
2959,49.1033897,-122.4834866,2017-02-03T06:29:40.000-08:00,restaurant,colleen's cafe,"{'addr:housenumber': '26730', 'addr:street': '56 Avenue', 'source': 'survey'}"
2962,49.2023823,-122.9089811,2016-11-27T21:27:22.000-08:00,bar,paramount gentlemen's club,"{'addr:housenumber': '652', 'website': 'http://www.paramountgirls.com/', 'phone': '+1-604-526-8675', 'smoking': 'no', 'opening_hours': 'Tu-Th 18:00-02:00; Fr-Sa 18:00-03:00; Su 20:00-02:00', 'addr:street': 'Columbia Street'}"
2968,49.1784638,-123.1302833,2019-09-13T13:56:59.000-07:00,restaurant,the fish man,"{'addr:housenumber': '8391', 'website': 'https://the-fish-man.business.site/', 'phone': '+1-604-284-5393', 'opening_hours': '17:00-00:00', 'addr:street': 'Alexandra Road', 'addr:unit': '1180', 'addr:city': 'Richmond'}"
2970,49.1918442,-122.8137613,2016-11-29T07:46:48.000-08:00,restaurant,lee yuen seafood restaurant,"{'cuisine': 'chinese', 'addr:housenumber': '14755', 'addr:street': '104 Avenue'}"
2971,49.274204,-123.1537534,2012-04-15T17:48:17.000-07:00,restaurant,the boathouse restaurant,{}
2972,49.2861774,-123.1269715,2018-08-22T19:25:44.000-07:00,cafe,blenz,{'opening_hours': 'Mo-Th 06:30-23:00; Fr 06:30-24:00; Sa 07:00-24:00; Su 07:00-23:00'}
2973,49.2578148,-123.1650598,2017-08-28T07:33:09.000-07:00,restaurant,trafalgars bistro,{}
2981,49.3066529,-123.0085425,2018-11-07T08:23:22.000-08:00,restaurant,the crab shop,"{'addr:housenumber': '2455', 'website': 'http://www.thecrabshop.ca', 'cuisine': 'fish', 'addr:street': 'Dollarton Hwy', 'addr:postcode': 'V7H 0A2', 'addr:unit': '121'}"
2987,49.2218399,-123.0054728,2017-01-05T07:14:16.000-08:00,restaurant,szechuan house restaurant,{'cuisine': 'chinese'}
2988,49.2638449,-123.1000453,2017-05-03T02:23:35.000-07:00,cafe,pleasant beans coffee house,"{'opening_hours': 'Mo-Fr 07:00-18:30; Sa 08:00-17:30; Su 09:00-16:30', 'addr:housenumber': '39', 'addr:street': 'Kingsway', 'name_alt': 'Pleasant Cafe'}"
2989,49.2821626,-123.1045058,2019-09-02T22:08:26.000-07:00,cafe,nelson the seagull,"{'addr:housenumber': '315', 'website': 'http://www.nelsontheseagull.com', 'phone': '+1-604-681-5776', 'opening_hours': 'Mo-Fr 08:00-17:00; Sa,Su 09:00-17:00', 'addr:street': 'Carrall Street', 'addr:postcode': 'V6A 0A7'}"
2990,49.2870382,-123.1181012,2019-03-22T02:55:10.000-07:00,cafe,blenz coffee,"{'addr:housenumber': '401', 'website': 'https://blenz.com/', 'phone': '+1-604-684-7000', 'opening_hours': 'Mo-Fr 06:00-17:00', 'addr:street': 'Burrard Street', 'addr:postcode': 'V6C 3R2'}"
3014,49.1810752,-123.1354747,2018-02-09T05:00:20.000-08:00,fast_food,james snacks,"{'opening_hours': 'Mo-Sa 11:00-19:30', 'name:en': 'James Snacks', 'phone': '+1-604-716-1328', 'name:zh_pinyin': '佔士叻煲仔飯'}"
3015,49.2898216,-123.1332015,2017-02-19T22:32:37.000-08:00,fast_food,book kyung ban jeoun & bk karaoke,"{'opening_hours': 'Su-Th 11:30-01:00; Fr-Sa 11:30-02:00', 'addr:housenumber': '1638', 'name:en': 'Book Kyung Ban Jeoun & BK Karaoke', 'addr:street': 'Robson Street'}"
3016,49.2637838,-123.1393347,2019-07-08T18:37:20.000-07:00,restaurant,bob likes thai food,"{'wheelchair': 'limited', 'addr:housenumber': '1521', 'website': 'http://boblikesthaifood.com', 'phone': '+1-604-558-3320', 'smoking': 'no', 'cuisine': 'thai', 'outdoor_seating': 'no', 'addr:street': 'West Broadway'}"
3017,49.2324291,-123.0903793,2017-02-20T05:59:40.000-08:00,restaurant,new bhaia sweet shop and restaurant,"{'wheelchair': 'yes', 'addr:housenumber': '5740', 'website': 'http://newbhaiasweet.com/', 'phone': '+1-604-323-2100', 'smoking': 'no', 'opening_hours': 'Su-Sa 09:30-21:00', 'cuisine': 'indian', 'outdoor_seating': 'no', 'addr:street': 'Fraser Street', 'takeaway': 'yes'}"
3020,49.2173905,-122.5917912,2019-12-24T02:09:36.000-08:00,cafe,starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'name:en': 'Starbucks', 'takeaway': 'yes', 'brand': 'Starbucks'}"
3027,49.2838311,-122.82775,2019-09-13T13:57:00.000-07:00,restaurant,gourmet chinese,"{'addr:housenumber': '221', 'cuisine': 'chinese', 'name:en': 'Gourmet Chinese', 'addr:street': 'Ioco Road', 'addr:postcode': 'V3H 2V7', 'addr:unit': '350', 'addr:city': 'Port Moody'}"
3029,49.2807848,-123.124856,2019-09-13T13:57:00.000-07:00,fast_food,the alley,"{'addr:housenumber': '985', 'drive_through': 'no', 'cuisine': 'bubble_tea', 'addr:street': 'Hornby Street', 'addr:postcode': 'V6Z 1V3', 'addr:city': 'Vancouver'}"
